Platform,Year_of_Release,Publisher,NA_Sales,EU_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Target
15.0,2005.0,117.0,21.0,6.0,28.0,85.0,55.0,82.0,21.0,593.0,4.0,
7.0,2001.0,73.0,9.0,7.0,28.0,73.0,24.0,88.0,55.0,624.0,4.0,
12.0,2006.0,11.0,24.0,3.0,28.0,72.0,37.0,85.0,40.0,666.0,5.0,
15.0,2002.0,5.0,21.0,6.0,28.0,58.0,22.0,80.0,4.0,94.0,5.0,
7.0,2003.0,77.0,14.0,11.0,28.0,66.0,35.0,62.0,5.0,455.0,5.0,
8.0,2007.0,99.0,14.0,10.0,28.0,40.0,17.0,48.0,16.0,646.0,2.0,
4.0,2003.0,4.0,22.0,6.0,28.0,70.0,18.0,90.0,4.0,147.0,1.0,
8.0,2013.0,99.0,8.0,0.0,28.0,73.0,10.0,84.0,108.0,634.0,5.0,
15.0,2005.0,30.0,21.0,6.0,28.0,58.0,34.0,75.0,20.0,211.0,5.0,
3.0,2006.0,80.0,0.0,0.0,28.0,92.0,25.0,84.0,190.0,698.0,2.0,
11.0,2012.0,136.0,9.0,13.0,28.0,54.0,8.0,56.0,35.0,701.0,2.0,
7.0,2004.0,19.0,14.0,11.0,28.0,90.0,34.0,85.0,35.0,149.0,5.0,
14.0,2009.0,93.0,15.0,6.0,28.0,76.0,29.0,84.0,47.0,136.0,5.0,
14.0,2012.0,71.0,18.0,8.0,28.0,61.0,70.0,48.0,80.0,400.0,5.0,
8.0,2007.0,119.0,10.0,3.0,28.0,58.0,23.0,79.0,28.0,497.0,5.0,
14.0,2009.0,61.0,13.0,12.0,28.0,59.0,39.0,74.0,50.0,819.0,4.0,
14.0,2006.0,99.0,24.0,0.0,28.0,71.0,60.0,70.0,72.0,268.0,5.0,
7.0,2003.0,30.0,14.0,11.0,28.0,56.0,14.0,76.0,21.0,801.0,1.0,
15.0,2003.0,71.0,21.0,6.0,28.0,68.0,41.0,85.0,27.0,367.0,5.0,
12.0,2007.0,5.0,25.0,1.0,28.0,57.0,28.0,67.0,7.0,37.0,2.0,
7.0,2007.0,31.0,14.0,11.0,28.0,58.0,24.0,66.0,14.0,647.0,4.0,
10.0,2006.0,28.0,25.0,0.0,28.0,52.0,34.0,80.0,17.0,299.0,5.0,
14.0,2011.0,21.0,10.0,14.0,28.0,69.0,64.0,61.0,29.0,150.0,4.0,
14.0,2011.0,5.0,13.0,12.0,28.0,59.0,53.0,67.0,30.0,319.0,5.0,
2.0,2007.0,126.0,26.0,0.0,28.0,56.0,5.0,70.0,4.0,763.0,1.0,
2.0,2009.0,126.0,15.0,11.0,28.0,69.0,20.0,73.0,22.0,299.0,5.0,
7.0,2007.0,101.0,14.0,11.0,28.0,70.0,24.0,78.0,12.0,660.0,5.0,
7.0,2003.0,11.0,14.0,11.0,28.0,64.0,30.0,78.0,10.0,515.0,5.0,
10.0,2007.0,101.0,26.0,0.0,28.0,82.0,12.0,72.0,10.0,610.0,1.0,
7.0,2006.0,11.0,12.0,10.0,28.0,69.0,41.0,69.0,74.0,577.0,4.0,
2.0,2006.0,19.0,16.0,0.0,28.0,76.0,37.0,83.0,32.0,351.0,1.0,
7.0,2004.0,29.0,14.0,11.0,28.0,46.0,23.0,47.0,10.0,516.0,4.0,
12.0,2009.0,5.0,13.0,12.0,28.0,50.0,12.0,52.0,6.0,469.0,5.0,
6.0,1998.0,101.0,9.0,6.0,28.0,84.0,10.0,86.0,18.0,717.0,5.0,
8.0,2010.0,77.0,10.0,12.0,28.0,60.0,44.0,59.0,27.0,793.0,4.0,
7.0,2006.0,1.0,14.0,11.0,28.0,71.0,26.0,75.0,22.0,430.0,5.0,
7.0,2002.0,73.0,14.0,11.0,28.0,76.0,22.0,89.0,15.0,438.0,1.0,
8.0,2011.0,51.0,11.0,6.0,28.0,78.0,46.0,75.0,40.0,335.0,5.0,
8.0,2010.0,5.0,18.0,6.0,28.0,56.0,5.0,67.0,6.0,587.0,1.0,
15.0,2004.0,30.0,21.0,6.0,28.0,80.0,18.0,78.0,4.0,209.0,1.0,
10.0,2008.0,107.0,6.0,0.0,28.0,70.0,21.0,75.0,6.0,117.0,5.0,
15.0,2001.0,61.0,21.0,6.0,28.0,84.0,23.0,83.0,39.0,374.0,4.0,
13.0,2014.0,80.0,17.0,0.0,28.0,71.0,34.0,71.0,133.0,343.0,1.0,
7.0,2001.0,115.0,14.0,11.0,28.0,57.0,11.0,58.0,4.0,695.0,1.0,
7.0,2002.0,73.0,14.0,11.0,28.0,82.0,19.0,84.0,11.0,438.0,1.0,
14.0,2009.0,19.0,12.0,12.0,28.0,70.0,65.0,73.0,87.0,274.0,4.0,
14.0,2010.0,30.0,16.0,9.0,28.0,66.0,18.0,66.0,16.0,235.0,1.0,
8.0,2009.0,30.0,12.0,11.0,28.0,66.0,13.0,71.0,7.0,208.0,1.0,
8.0,2011.0,101.0,13.0,11.0,28.0,61.0,41.0,65.0,17.0,815.0,2.0,
7.0,2001.0,29.0,5.0,4.0,28.0,65.0,23.0,49.0,11.0,820.0,5.0,
14.0,2011.0,1.0,3.0,21.0,28.0,55.0,14.0,39.0,13.0,306.0,1.0,
14.0,2007.0,99.0,20.0,2.0,28.0,89.0,36.0,76.0,62.0,635.0,5.0,
7.0,2009.0,5.0,11.0,1.0,28.0,55.0,4.0,75.0,13.0,403.0,5.0,
14.0,2013.0,5.0,16.0,10.0,28.0,59.0,3.0,56.0,25.0,252.0,1.0,
4.0,2001.0,4.0,21.0,6.0,28.0,78.0,15.0,77.0,10.0,811.0,5.0,
8.0,2014.0,77.0,9.0,10.0,28.0,71.0,28.0,73.0,46.0,283.0,5.0,
15.0,2005.0,5.0,21.0,6.0,28.0,60.0,43.0,78.0,17.0,250.0,4.0,
7.0,2003.0,4.0,14.0,11.0,28.0,65.0,21.0,77.0,19.0,24.0,5.0,
12.0,2006.0,115.0,23.0,2.0,28.0,56.0,15.0,58.0,8.0,20.0,2.0,
3.0,2003.0,61.0,20.0,7.0,28.0,91.0,29.0,91.0,127.0,374.0,5.0,
7.0,2002.0,126.0,14.0,11.0,28.0,57.0,9.0,70.0,4.0,534.0,1.0,
2.0,2009.0,12.0,13.0,0.0,28.0,80.0,26.0,87.0,69.0,63.0,4.0,
8.0,2013.0,30.0,11.0,11.0,28.0,58.0,27.0,67.0,100.0,789.0,4.0,
10.0,2011.0,101.0,5.0,3.0,27.0,74.0,41.0,72.0,35.0,604.0,1.0,
12.0,2009.0,5.0,11.0,14.0,27.0,75.0,12.0,83.0,6.0,26.0,2.0,
15.0,2003.0,71.0,21.0,6.0,27.0,65.0,32.0,65.0,8.0,682.0,4.0,
8.0,2009.0,5.0,14.0,9.0,27.0,59.0,33.0,47.0,9.0,469.0,5.0,
4.0,2004.0,11.0,21.0,6.0,27.0,66.0,9.0,58.0,12.0,544.0,5.0,
2.0,2006.0,5.0,24.0,1.0,27.0,71.0,17.0,64.0,9.0,783.0,1.0,
8.0,2008.0,101.0,0.0,17.0,27.0,78.0,42.0,81.0,87.0,604.0,4.0,
15.0,2001.0,73.0,20.0,6.0,27.0,79.0,20.0,87.0,11.0,92.0,1.0,
14.0,2013.0,21.0,8.0,16.0,27.0,78.0,51.0,58.0,156.0,150.0,1.0,
6.0,2000.0,115.0,15.0,10.0,27.0,51.0,8.0,60.0,7.0,313.0,4.0,
12.0,2011.0,30.0,11.0,12.0,27.0,64.0,6.0,36.0,21.0,260.0,2.0,
6.0,2001.0,4.0,15.0,10.0,27.0,67.0,11.0,81.0,7.0,811.0,1.0,
5.0,2014.0,15.0,10.0,16.0,27.0,68.0,18.0,59.0,721.0,708.0,4.0,
14.0,2008.0,61.0,25.0,0.0,27.0,38.0,28.0,51.0,17.0,818.0,5.0,
14.0,2011.0,19.0,17.0,8.0,27.0,72.0,48.0,75.0,60.0,130.0,4.0,
12.0,2008.0,27.0,25.0,0.0,27.0,41.0,7.0,54.0,18.0,45.0,5.0,
7.0,2004.0,101.0,13.0,10.0,27.0,61.0,57.0,72.0,13.0,246.0,1.0,
7.0,2002.0,21.0,13.0,10.0,27.0,81.0,22.0,85.0,20.0,150.0,5.0,
4.0,2003.0,80.0,21.0,5.0,27.0,80.0,48.0,90.0,59.0,449.0,5.0,
14.0,2010.0,99.0,15.0,9.0,27.0,41.0,35.0,59.0,54.0,637.0,5.0,
7.0,2004.0,126.0,13.0,10.0,27.0,65.0,24.0,86.0,12.0,782.0,5.0,
10.0,2007.0,117.0,23.0,1.0,27.0,81.0,36.0,78.0,21.0,594.0,4.0,
15.0,2004.0,71.0,18.0,8.0,27.0,87.0,69.0,91.0,33.0,195.0,1.0,
2.0,2005.0,77.0,16.0,0.0,27.0,71.0,41.0,71.0,7.0,455.0,1.0,
14.0,2012.0,21.0,7.0,17.0,27.0,64.0,33.0,57.0,22.0,150.0,1.0,
13.0,2012.0,80.0,13.0,12.0,27.0,60.0,21.0,54.0,18.0,265.0,2.0,
14.0,2006.0,30.0,25.0,0.0,27.0,79.0,49.0,53.0,167.0,222.0,2.0,
5.0,2004.0,11.0,1.0,22.0,27.0,81.0,39.0,50.0,346.0,269.0,1.0,
4.0,2002.0,30.0,21.0,5.0,27.0,69.0,12.0,87.0,15.0,384.0,1.0,
3.0,2002.0,115.0,19.0,7.0,27.0,73.0,10.0,75.0,6.0,459.0,1.0,
7.0,2004.0,110.0,13.0,10.0,27.0,67.0,21.0,84.0,20.0,553.0,5.0,
15.0,2005.0,30.0,20.0,6.0,27.0,79.0,25.0,59.0,7.0,222.0,1.0,
7.0,2004.0,115.0,13.0,10.0,27.0,70.0,26.0,85.0,21.0,725.0,4.0,
16.0,2015.0,30.0,16.0,9.0,27.0,60.0,26.0,43.0,77.0,226.0,1.0,
14.0,2008.0,99.0,15.0,10.0,27.0,76.0,63.0,68.0,43.0,91.0,4.0,
15.0,2001.0,30.0,20.0,6.0,27.0,89.0,17.0,88.0,5.0,222.0,1.0,
16.0,2014.0,136.0,13.0,12.0,27.0,69.0,20.0,68.0,36.0,701.0,2.0,
14.0,2013.0,110.0,15.0,8.0,27.0,69.0,21.0,66.0,222.0,673.0,5.0,
7.0,2005.0,19.0,13.0,10.0,27.0,75.0,52.0,83.0,62.0,129.0,4.0,
8.0,2011.0,5.0,25.0,0.0,27.0,62.0,16.0,37.0,15.0,248.0,1.0,
7.0,2007.0,30.0,13.0,10.0,27.0,61.0,17.0,80.0,28.0,215.0,2.0,
12.0,2010.0,5.0,14.0,10.0,27.0,41.0,15.0,65.0,8.0,474.0,5.0,
7.0,2007.0,115.0,13.0,10.0,27.0,71.0,8.0,64.0,8.0,515.0,5.0,
12.0,2010.0,117.0,23.0,2.0,27.0,62.0,12.0,58.0,4.0,790.0,2.0,
15.0,2005.0,5.0,20.0,6.0,27.0,62.0,46.0,66.0,8.0,15.0,5.0,
7.0,2000.0,77.0,6.0,5.0,27.0,77.0,16.0,60.0,5.0,455.0,1.0,
0.0,2013.0,136.0,16.0,9.0,27.0,68.0,7.0,68.0,38.0,50.0,5.0,
8.0,2011.0,30.0,11.0,9.0,27.0,77.0,56.0,81.0,124.0,297.0,4.0,
5.0,2010.0,126.0,4.0,19.0,27.0,76.0,33.0,81.0,176.0,245.0,5.0,
4.0,2003.0,30.0,21.0,5.0,27.0,84.0,17.0,90.0,4.0,222.0,1.0,
7.0,2002.0,13.0,13.0,10.0,27.0,56.0,16.0,70.0,4.0,386.0,4.0,
4.0,2006.0,30.0,21.0,5.0,27.0,66.0,15.0,73.0,8.0,427.0,5.0,
0.0,2014.0,129.0,15.0,9.0,27.0,69.0,16.0,76.0,32.0,343.0,1.0,
5.0,2011.0,58.0,10.0,13.0,27.0,78.0,46.0,77.0,359.0,307.0,5.0,
14.0,2007.0,117.0,18.0,8.0,27.0,79.0,23.0,84.0,21.0,103.0,1.0,
7.0,2003.0,61.0,13.0,10.0,27.0,75.0,13.0,89.0,21.0,107.0,5.0,
15.0,2002.0,30.0,20.0,6.0,27.0,78.0,20.0,79.0,7.0,235.0,5.0,
7.0,2005.0,77.0,13.0,10.0,27.0,52.0,14.0,83.0,21.0,232.0,5.0,
14.0,2010.0,126.0,12.0,11.0,27.0,78.0,45.0,70.0,38.0,245.0,5.0,
7.0,2004.0,11.0,13.0,10.0,27.0,66.0,20.0,83.0,6.0,320.0,1.0,
14.0,2011.0,126.0,14.0,10.0,27.0,41.0,8.0,74.0,7.0,771.0,1.0,
8.0,2006.0,101.0,24.0,0.0,27.0,63.0,24.0,63.0,10.0,609.0,1.0,
14.0,2011.0,126.0,14.0,10.0,27.0,47.0,62.0,57.0,109.0,720.0,4.0,
2.0,2008.0,126.0,24.0,0.0,27.0,59.0,4.0,67.0,6.0,772.0,1.0,
2.0,2005.0,30.0,24.0,1.0,27.0,45.0,4.0,61.0,22.0,209.0,1.0,
14.0,2009.0,106.0,15.0,9.0,27.0,69.0,49.0,73.0,59.0,733.0,5.0,
15.0,2003.0,99.0,20.0,6.0,27.0,87.0,18.0,82.0,25.0,790.0,1.0,
7.0,2002.0,85.0,11.0,9.0,26.0,46.0,14.0,84.0,11.0,508.0,5.0,
8.0,2012.0,5.0,12.0,10.0,26.0,40.0,9.0,64.0,31.0,313.0,4.0,
14.0,2007.0,117.0,24.0,0.0,26.0,75.0,22.0,68.0,52.0,790.0,2.0,
2.0,2007.0,66.0,24.0,0.0,26.0,46.0,9.0,70.0,6.0,390.0,1.0,
14.0,2010.0,87.0,24.0,0.0,26.0,89.0,27.0,82.0,160.0,533.0,2.0,
9.0,2016.0,136.0,7.0,16.0,26.0,73.0,28.0,85.0,79.0,598.0,5.0,
7.0,2001.0,117.0,13.0,10.0,26.0,53.0,16.0,73.0,11.0,328.0,4.0,
14.0,2008.0,99.0,22.0,2.0,26.0,55.0,42.0,64.0,24.0,229.0,5.0,
15.0,2002.0,99.0,16.0,5.0,26.0,90.0,41.0,85.0,64.0,656.0,5.0,
2.0,2010.0,80.0,25.0,0.0,26.0,87.0,4.0,56.0,9.0,343.0,1.0,
2.0,2008.0,61.0,9.0,1.0,26.0,76.0,24.0,74.0,37.0,382.0,2.0,
14.0,2006.0,30.0,23.0,1.0,26.0,51.0,48.0,62.0,49.0,226.0,5.0,
2.0,2009.0,12.0,13.0,0.0,26.0,84.0,28.0,88.0,79.0,63.0,5.0,
9.0,2015.0,101.0,9.0,13.0,26.0,81.0,70.0,81.0,188.0,428.0,1.0,
7.0,2006.0,73.0,13.0,10.0,26.0,56.0,11.0,75.0,10.0,105.0,2.0,
2.0,2008.0,12.0,9.0,0.0,26.0,82.0,17.0,89.0,24.0,63.0,2.0,
8.0,2008.0,99.0,22.0,2.0,26.0,55.0,26.0,68.0,20.0,229.0,5.0,
14.0,2010.0,93.0,18.0,6.0,26.0,68.0,39.0,82.0,332.0,21.0,4.0,
7.0,2004.0,117.0,13.0,10.0,26.0,50.0,7.0,66.0,8.0,563.0,1.0,
8.0,2011.0,126.0,6.0,15.0,26.0,59.0,27.0,57.0,13.0,759.0,2.0,
10.0,2010.0,77.0,11.0,3.0,26.0,63.0,22.0,86.0,20.0,666.0,5.0,
0.0,2013.0,12.0,10.0,1.0,26.0,80.0,41.0,82.0,89.0,63.0,5.0,
3.0,2006.0,80.0,0.0,0.0,26.0,83.0,25.0,72.0,75.0,698.0,1.0,
4.0,2002.0,63.0,20.0,5.0,26.0,67.0,20.0,76.0,16.0,403.0,5.0,
8.0,2011.0,119.0,4.0,4.0,26.0,64.0,11.0,78.0,9.0,497.0,5.0,
10.0,2006.0,77.0,26.0,0.0,26.0,70.0,11.0,66.0,11.0,71.0,5.0,
14.0,2012.0,5.0,18.0,5.0,26.0,63.0,13.0,35.0,27.0,600.0,1.0,
12.0,2009.0,117.0,24.0,0.0,26.0,61.0,5.0,45.0,10.0,6.0,1.0,
16.0,2016.0,117.0,12.0,12.0,26.0,68.0,12.0,55.0,27.0,810.0,5.0,
14.0,2007.0,29.0,21.0,2.0,26.0,73.0,55.0,71.0,40.0,230.0,5.0,
7.0,2002.0,13.0,13.0,10.0,26.0,59.0,14.0,90.0,17.0,666.0,1.0,
16.0,2015.0,100.0,11.0,13.0,26.0,81.0,16.0,58.0,135.0,654.0,1.0,
10.0,2009.0,101.0,24.0,0.0,26.0,78.0,12.0,69.0,7.0,610.0,1.0,
6.0,1999.0,32.0,4.0,3.0,26.0,66.0,8.0,89.0,35.0,435.0,1.0,
7.0,2004.0,53.0,6.0,5.0,26.0,73.0,19.0,87.0,7.0,268.0,5.0,
7.0,2002.0,61.0,13.0,10.0,26.0,44.0,14.0,67.0,9.0,382.0,5.0,
15.0,2003.0,114.0,19.0,6.0,26.0,77.0,33.0,84.0,7.0,330.0,4.0,
4.0,2001.0,126.0,20.0,5.0,26.0,70.0,17.0,58.0,16.0,760.0,5.0,
8.0,2008.0,5.0,20.0,4.0,26.0,67.0,44.0,79.0,34.0,743.0,5.0,
7.0,2001.0,29.0,13.0,10.0,26.0,67.0,21.0,84.0,43.0,537.0,5.0,
4.0,2003.0,133.0,20.0,5.0,26.0,66.0,10.0,74.0,8.0,783.0,1.0,
12.0,2009.0,80.0,24.0,0.0,26.0,77.0,29.0,86.0,26.0,451.0,1.0,
15.0,2005.0,30.0,19.0,6.0,26.0,88.0,65.0,91.0,58.0,494.0,5.0,
7.0,2004.0,51.0,13.0,10.0,26.0,64.0,45.0,69.0,12.0,622.0,5.0,
8.0,2012.0,119.0,6.0,4.0,26.0,70.0,17.0,66.0,120.0,303.0,5.0,
9.0,2016.0,117.0,12.0,8.0,26.0,68.0,55.0,68.0,402.0,285.0,5.0,
7.0,2002.0,101.0,13.0,10.0,26.0,78.0,31.0,90.0,39.0,692.0,4.0,
14.0,2013.0,19.0,12.0,10.0,26.0,75.0,30.0,74.0,170.0,129.0,4.0,
14.0,2010.0,5.0,17.0,6.0,26.0,53.0,10.0,66.0,10.0,587.0,1.0,
8.0,2012.0,101.0,0.0,0.0,26.0,74.0,60.0,84.0,89.0,166.0,5.0,
14.0,2013.0,30.0,16.0,7.0,26.0,54.0,55.0,62.0,195.0,789.0,4.0,
8.0,2013.0,103.0,11.0,8.0,26.0,80.0,75.0,85.0,236.0,604.0,2.0,
8.0,2007.0,126.0,20.0,3.0,26.0,78.0,17.0,65.0,41.0,767.0,4.0,
2.0,2006.0,19.0,11.0,2.0,26.0,71.0,41.0,84.0,36.0,129.0,4.0,
14.0,2008.0,11.0,8.0,15.0,26.0,47.0,39.0,71.0,87.0,664.0,4.0,
14.0,2005.0,126.0,20.0,3.0,26.0,80.0,57.0,75.0,79.0,759.0,5.0,
2.0,2005.0,126.0,21.0,3.0,26.0,58.0,20.0,76.0,19.0,175.0,1.0,
15.0,2002.0,4.0,19.0,6.0,26.0,79.0,15.0,81.0,7.0,22.0,1.0,
7.0,2004.0,5.0,13.0,10.0,26.0,77.0,30.0,81.0,9.0,394.0,1.0,
7.0,2003.0,101.0,13.0,10.0,26.0,58.0,19.0,78.0,8.0,17.0,1.0,
2.0,2008.0,21.0,24.0,0.0,26.0,46.0,5.0,36.0,5.0,295.0,2.0,
3.0,2002.0,61.0,16.0,6.0,26.0,87.0,27.0,82.0,39.0,374.0,5.0,
7.0,2001.0,101.0,13.0,10.0,26.0,73.0,18.0,60.0,5.0,683.0,1.0,
2.0,2006.0,28.0,23.0,1.0,26.0,63.0,11.0,86.0,7.0,37.0,5.0,
15.0,2004.0,4.0,19.0,6.0,26.0,77.0,44.0,79.0,16.0,93.0,5.0,
2.0,2004.0,30.0,24.0,0.0,26.0,68.0,25.0,77.0,7.0,252.0,1.0,
4.0,2004.0,30.0,20.0,5.0,26.0,89.0,25.0,85.0,11.0,222.0,1.0,
2.0,2004.0,80.0,13.0,1.0,26.0,73.0,34.0,84.0,17.0,446.0,1.0,
3.0,2001.0,126.0,18.0,7.0,25.0,84.0,17.0,74.0,10.0,129.0,5.0,
15.0,2003.0,63.0,19.0,5.0,25.0,77.0,31.0,88.0,4.0,738.0,5.0,
5.0,2006.0,117.0,1.0,20.0,25.0,94.0,54.0,81.0,2454.0,80.0,4.0,
2.0,2005.0,80.0,21.0,0.0,25.0,79.0,51.0,79.0,32.0,272.0,1.0,
7.0,2006.0,115.0,12.0,10.0,25.0,56.0,12.0,86.0,17.0,55.0,2.0,
4.0,2002.0,133.0,15.0,4.0,25.0,81.0,19.0,85.0,15.0,326.0,1.0,
10.0,2007.0,99.0,3.0,15.0,25.0,74.0,14.0,72.0,9.0,116.0,1.0,
7.0,2000.0,117.0,12.0,10.0,25.0,46.0,15.0,46.0,8.0,501.0,1.0,
14.0,2008.0,30.0,23.0,0.0,25.0,69.0,32.0,78.0,15.0,215.0,1.0,
8.0,2008.0,30.0,22.0,1.0,25.0,65.0,22.0,75.0,10.0,215.0,1.0,
14.0,2012.0,34.0,15.0,8.0,25.0,52.0,35.0,52.0,126.0,171.0,4.0,
5.0,2010.0,126.0,0.0,21.0,25.0,62.0,26.0,35.0,104.0,766.0,5.0,
15.0,2003.0,71.0,20.0,4.0,25.0,80.0,34.0,77.0,20.0,342.0,1.0,
12.0,2009.0,110.0,13.0,6.0,25.0,64.0,29.0,56.0,11.0,673.0,2.0,
8.0,2007.0,30.0,16.0,6.0,25.0,86.0,23.0,69.0,23.0,209.0,2.0,
0.0,2015.0,35.0,12.0,1.0,25.0,67.0,31.0,71.0,54.0,270.0,2.0,
8.0,2007.0,115.0,18.0,4.0,25.0,71.0,10.0,64.0,5.0,363.0,5.0,
5.0,2011.0,63.0,10.0,13.0,25.0,76.0,14.0,75.0,44.0,740.0,2.0,
6.0,2001.0,13.0,14.0,10.0,25.0,30.0,6.0,63.0,4.0,775.0,1.0,
14.0,2006.0,119.0,15.0,2.0,25.0,53.0,46.0,67.0,42.0,717.0,4.0,
9.0,2016.0,101.0,6.0,14.0,25.0,59.0,48.0,71.0,73.0,661.0,4.0,
8.0,2011.0,15.0,12.0,8.0,25.0,57.0,34.0,62.0,70.0,339.0,4.0,
15.0,2004.0,133.0,19.0,5.0,25.0,73.0,47.0,80.0,8.0,1.0,4.0,
4.0,2005.0,30.0,19.0,5.0,25.0,71.0,22.0,79.0,14.0,216.0,5.0,
4.0,2003.0,99.0,19.0,5.0,25.0,71.0,37.0,87.0,31.0,659.0,1.0,
14.0,2007.0,30.0,22.0,1.0,25.0,85.0,44.0,82.0,44.0,209.0,2.0,
7.0,2002.0,101.0,12.0,10.0,25.0,83.0,21.0,85.0,43.0,683.0,1.0,
8.0,2010.0,26.0,5.0,15.0,25.0,42.0,33.0,38.0,20.0,821.0,5.0,
15.0,2005.0,30.0,19.0,5.0,25.0,79.0,35.0,84.0,18.0,209.0,2.0,
5.0,2015.0,126.0,2.0,22.0,25.0,72.0,45.0,59.0,278.0,101.0,2.0,
6.0,2000.0,126.0,14.0,9.0,25.0,53.0,6.0,74.0,16.0,501.0,5.0,
15.0,2003.0,126.0,16.0,8.0,25.0,74.0,38.0,83.0,15.0,663.0,4.0,
8.0,2009.0,115.0,15.0,6.0,25.0,65.0,5.0,65.0,4.0,313.0,2.0,
2.0,2010.0,126.0,21.0,2.0,25.0,64.0,5.0,66.0,5.0,754.0,2.0,
14.0,2007.0,115.0,23.0,0.0,25.0,78.0,20.0,73.0,11.0,148.0,1.0,
14.0,2006.0,115.0,22.0,1.0,25.0,65.0,16.0,61.0,8.0,556.0,1.0,
8.0,2014.0,99.0,9.0,3.0,25.0,78.0,15.0,86.0,49.0,634.0,5.0,
5.0,2013.0,30.0,4.0,19.0,25.0,76.0,16.0,33.0,546.0,291.0,2.0,
7.0,2008.0,133.0,12.0,10.0,25.0,38.0,7.0,68.0,6.0,246.0,5.0,
4.0,2003.0,30.0,19.0,5.0,25.0,81.0,22.0,85.0,8.0,31.0,5.0,
15.0,2005.0,30.0,19.0,5.0,25.0,75.0,31.0,71.0,8.0,427.0,5.0,
12.0,2008.0,5.0,22.0,1.0,25.0,63.0,20.0,69.0,13.0,743.0,5.0,
8.0,2013.0,117.0,8.0,13.0,25.0,69.0,22.0,67.0,79.0,5.0,4.0,
7.0,2003.0,99.0,12.0,10.0,25.0,87.0,21.0,87.0,19.0,105.0,1.0,
12.0,2007.0,5.0,22.0,1.0,25.0,57.0,8.0,62.0,19.0,510.0,5.0,
10.0,2009.0,5.0,11.0,9.0,25.0,63.0,10.0,78.0,17.0,36.0,5.0,
14.0,2006.0,115.0,21.0,2.0,25.0,70.0,52.0,75.0,48.0,579.0,4.0,
14.0,2008.0,117.0,14.0,8.0,25.0,56.0,45.0,64.0,29.0,782.0,5.0,
7.0,2005.0,19.0,3.0,3.0,25.0,64.0,27.0,74.0,12.0,129.0,5.0,
14.0,2008.0,28.0,18.0,5.0,25.0,57.0,18.0,71.0,7.0,67.0,2.0,
14.0,2011.0,5.0,18.0,5.0,25.0,57.0,50.0,68.0,33.0,77.0,5.0,
5.0,2011.0,117.0,8.0,13.0,25.0,83.0,28.0,79.0,903.0,588.0,4.0,
7.0,2008.0,119.0,12.0,9.0,25.0,43.0,7.0,54.0,14.0,379.0,5.0,
15.0,2005.0,126.0,19.0,5.0,25.0,70.0,19.0,74.0,21.0,632.0,5.0,
6.0,1999.0,126.0,14.0,9.0,25.0,89.0,14.0,66.0,77.0,276.0,1.0,
7.0,2006.0,126.0,12.0,9.0,25.0,51.0,32.0,75.0,13.0,15.0,5.0,
4.0,2005.0,73.0,19.0,5.0,25.0,55.0,4.0,79.0,10.0,55.0,1.0,
14.0,2007.0,1.0,19.0,1.0,25.0,65.0,31.0,72.0,31.0,268.0,5.0,
8.0,2008.0,16.0,12.0,11.0,25.0,59.0,7.0,61.0,8.0,442.0,2.0,
2.0,2009.0,5.0,16.0,7.0,25.0,50.0,5.0,68.0,11.0,403.0,5.0,
12.0,2009.0,5.0,19.0,4.0,25.0,53.0,8.0,61.0,10.0,37.0,5.0,
10.0,2009.0,81.0,10.0,1.0,25.0,83.0,33.0,71.0,47.0,486.0,5.0,
8.0,2007.0,107.0,23.0,0.0,25.0,74.0,19.0,47.0,7.0,387.0,1.0,
7.0,2004.0,110.0,12.0,9.0,25.0,77.0,13.0,80.0,10.0,673.0,5.0,
8.0,2009.0,133.0,12.0,9.0,25.0,80.0,45.0,77.0,40.0,679.0,4.0,
4.0,2005.0,5.0,19.0,5.0,25.0,82.0,34.0,62.0,26.0,561.0,5.0,
8.0,2010.0,101.0,7.0,12.0,25.0,56.0,17.0,49.0,8.0,607.0,1.0,
14.0,2012.0,5.0,14.0,9.0,25.0,39.0,28.0,50.0,51.0,313.0,4.0,
14.0,2012.0,119.0,16.0,5.0,25.0,58.0,39.0,44.0,136.0,717.0,4.0,
5.0,2016.0,117.0,9.0,13.0,25.0,88.0,81.0,73.0,684.0,259.0,2.0,
9.0,2015.0,77.0,10.0,11.0,25.0,63.0,32.0,63.0,60.0,73.0,5.0,
4.0,2002.0,80.0,19.0,5.0,25.0,71.0,18.0,74.0,7.0,394.0,1.0,
16.0,2015.0,21.0,8.0,15.0,25.0,64.0,13.0,53.0,22.0,150.0,1.0,
11.0,2013.0,103.0,13.0,6.0,25.0,75.0,15.0,82.0,148.0,628.0,2.0,
7.0,2006.0,77.0,12.0,9.0,24.0,43.0,12.0,80.0,20.0,76.0,2.0,
5.0,2012.0,110.0,3.0,17.0,24.0,79.0,26.0,70.0,1327.0,354.0,4.0,
0.0,2015.0,12.0,16.0,1.0,24.0,79.0,32.0,87.0,82.0,337.0,5.0,
12.0,2010.0,126.0,13.0,9.0,24.0,51.0,8.0,86.0,15.0,60.0,1.0,
16.0,2014.0,126.0,12.0,10.0,24.0,80.0,28.0,71.0,158.0,576.0,2.0,
14.0,2006.0,126.0,20.0,3.0,24.0,78.0,46.0,62.0,80.0,760.0,4.0,
